index,scene_id,method,matches,inliers,inlier_ratio,epi_precision_1px,epi_precision_3px,rotation_error_deg,translation_error_deg,pose_error_deg,selection_ms,pose_ms
913,scene0767_00,grid_round_robin,206,73,0.35436893203883496,0.20388349514563106,0.6019417475728155,2.398559478714674,6.399023795698701,6.399023795698701,0.25460001779720187,22.851499961689115
913,scene0767_00,anms_4d,206,70,0.33980582524271846,0.20388349514563106,0.5922330097087378,2.0881545617994037,5.878387140892485,5.878387140892485,2.6384000084362924,21.931900002527982
914,scene0767_00,grid_round_robin,136,40,0.29411764705882354,0.08823529411764706,0.22794117647058823,4.649372820947023,11.322503111034761,11.322503111034761,0.21809997269883752,17.63720001326874
914,scene0767_00,anms_4d,136,36,0.2647058823529412,0.09558823529411764,0.22794117647058823,3.206057123517931,9.815502365053488,9.815502365053488,1.6539000207558274,20.985100010875612
915,scene0768_00,grid_round_robin,2,0,0.0,0.0,0.0,inf,inf,inf,0.33060001442208886,0.017400016076862812
915,scene0768_00,anms_4d,2,0,0.0,0.0,0.0,inf,inf,inf,0.09670003782957792,0.006999995093792677
916,scene0768_00,grid_round_robin,7,6,0.8571428571428571,0.0,0.0,111.64166911775348,43.04164509386371,111.64166911775348,0.13209995813667774,0.9726000134833157
916,scene0768_00,anms_4d,7,6,0.8571428571428571,0.0,0.0,111.64166911775348,43.04164509386371,111.64166911775348,0.1531000016257167,0.8499000105075538
917,scene0768_00,grid_round_robin,2,0,0.0,0.0,0.0,inf,inf,inf,0.12659997446462512,0.013599987141788006
917,scene0768_00,anms_4d,2,0,0.0,0.0,0.0,inf,inf,inf,0.07790001109242439,0.006999995093792677
918,scene0768_00,grid_round_robin,286,99,0.34615384615384615,0.13636363636363635,0.3916083916083916,2.4634695894121035,2.1869799812495856,2.4634695894121035,0.29609998455271125,28.091799991670996
918,scene0768_00,anms_4d,286,92,0.32167832167832167,0.12937062937062938,0.3916083916083916,3.0064289844048386,3.031168357801652,3.031168357801652,3.829799999948591,26.72789996722713
919,scene0768_00,grid_round_robin,167,35,0.20958083832335328,0.10778443113772455,0.31736526946107785,13.363297972291498,13.370241797639828,13.370241797639828,0.23180001880973577,22.94420002726838
919,scene0768_00,anms_4d,167,36,0.2155688622754491,0.11976047904191617,0.33532934131736525,6.461313751179869,10.017444845466171,10.017444845466171,2.134100010152906,19.109999993816018
920,scene0768_00,grid_round_robin,305,112,0.36721311475409835,0.09180327868852459,0.3114754098360656,4.541996677652643,6.738970741394052,6.738970741394052,0.3333999775350094,28.792500030249357
920,scene0768_00,anms_4d,305,109,0.35737704918032787,0.08852459016393442,0.3081967213114754,1.2520479079947107,5.230867106867989,5.230867106867989,4.1328000370413065,26.479599997401237
921,scene0768_00,grid_round_robin,333,185,0.5555555555555556,0.06606606606606606,0.21021021021021022,3.372803495907946,86.5459710198271,86.5459710198271,0.38129999302327633,25.887100026011467
921,scene0768_00,anms_4d,333,187,0.5615615615615616,0.06906906906906907,0.2222222222222222,3.5666897787294816,83.99088517166065,83.99088517166065,4.570100049022585,37.061600014567375
922,scene0768_00,grid_round_robin,86,23,0.26744186046511625,0.08139534883720931,0.18604651162790697,2.54035290228297,1.0101311170363514,2.54035290228297,0.19500002963468432,17.16859999578446
922,scene0768_00,anms_4d,86,22,0.2558139534883721,0.08139534883720931,0.18604651162790697,44.02802317321496,62.44848921906578,62.44848921906578,1.0955000179819763,16.21759997215122
923,scene0768_00,grid_round_robin,66,32,0.48484848484848486,0.030303030303030304,0.19696969696969696,2.8668452914896556,5.075800099846932,5.075800099846932,0.18619996262714267,17.907700035721064
923,scene0768_00,anms_4d,66,30,0.45454545454545453,0.030303030303030304,0.19696969696969696,2.507943561831093,3.491802317188492,3.491802317188492,0.9630999993532896,18.37060000980273
924,scene0768_00,grid_round_robin,115,37,0.3217391304347826,0.043478260869565216,0.20869565217391303,3.1060179116634448,6.3568232024709905,6.3568232024709905,0.21460000425577164,18.369299999903888
924,scene0768_00,anms_4d,115,37,0.3217391304347826,0.043478260869565216,0.19130434782608696,3.110061560464064,6.321316765154603,6.321316765154603,1.6710000345483422,18.559300049673766
925,scene0768_00,grid_round_robin,92,31,0.33695652173913043,0.20652173913043478,0.41304347826086957,14.962632358938638,36.681864573801164,36.681864573801164,0.2052999916486442,17.115800001192838
925,scene0768_00,anms_4d,92,31,0.33695652173913043,0.20652173913043478,0.40217391304347827,14.591182582149605,35.50126237661916,35.50126237661916,1.0954999597743154,16.495899995788932
926,scene0768_00,grid_round_robin,5,5,1.0,0.0,0.0,122.09847759139177,70.78362184272925,122.09847759139177,0.1414999715052545,0.4925000248476863
926,scene0768_00,anms_4d,5,5,1.0,0.0,0.0,122.09847759139177,70.78362184272925,122.09847759139177,0.1200000406242907,0.4161999677307904
927,scene0768_00,grid_round_robin,127,59,0.4645669291338583,0.09448818897637795,0.2755905511811024,2.086746269628149,28.479795303494868,28.479795303494868,0.24720001965761185,23.785299970768392
927,scene0768_00,anms_4d,127,54,0.4251968503937008,0.09448818897637795,0.2677165354330709,5.0190258052785675,56.196852198170376,56.196852198170376,1.5344999847002327,28.13099999912083
928,scene0768_00,grid_round_robin,150,55,0.36666666666666664,0.14666666666666667,0.47333333333333333,3.5967056915480673,22.875148476722813,22.875148476722813,0.2680000034160912,21.02849999209866
928,scene0768_00,anms_4d,150,60,0.4,0.15333333333333332,0.47333333333333333,8.478116302077941,27.820400873491195,27.820400873491195,1.8922000308521092,21.627799957059324
929,scene0768_00,grid_round_robin,192,104,0.5416666666666666,0.08333333333333333,0.21354166666666666,1.1593380130147664,40.03793300551023,40.03793300551023,0.25649997405707836,17.570999974850565
929,scene0768_00,anms_4d,192,102,0.53125,0.08333333333333333,0.20833333333333334,1.1029045945810667,36.86010730681465,36.86010730681465,2.3944999556988478,21.537700027693063
930,scene0769_00,grid_round_robin,53,33,0.6226415094339622,0.0,0.0,10.354744378499273,11.423084299838052,11.423084299838052,0.18429994815960526,7.5240000151097775
930,scene0769_00,anms_4d,53,31,0.5849056603773585,0.0,0.0,9.924153305301662,10.651981579411334,10.651981579411334,0.672800000756979,10.058899992145598
931,scene0769_00,grid_round_robin,44,28,0.6363636363636364,0.022727272727272728,0.045454545454545456,12.805141326675287,9.577270998756982,12.805141326675287,0.17899996601045132,6.328399991616607
931,scene0769_00,anms_4d,44,27,0.6136363636363636,0.022727272727272728,0.045454545454545456,7.80880446459132,5.981168599000211,7.80880446459132,0.5462999688461423,7.218900020234287
932,scene0769_00,grid_round_robin,86,37,0.43023255813953487,0.3372093023255814,0.6511627906976745,1.4459565630605495,16.9496130104932,16.9496130104932,0.18610002007335424,17.61340000666678
932,scene0769_00,anms_4d,86,33,0.38372093023255816,0.313953488372093,0.6046511627906976,3.0351212102029104,40.78470320367279,40.78470320367279,1.0506000253371894,18.483699997887015
933,scene0769_00,grid_round_robin,63,24,0.38095238095238093,0.09523809523809523,0.20634920634920634,2.9513923586140622,5.752560336737704,5.752560336737704,0.17559999832883477,15.949800028465688
933,scene0769_00,anms_4d,63,24,0.38095238095238093,0.09523809523809523,0.20634920634920634,21.387643454424953,32.593287839266274,32.593287839266274,0.7690000347793102,15.471299993805587
934,scene0769_00,grid_round_robin,66,30,0.45454545454545453,0.030303030303030304,0.10606060606060606,4.5797163814715365,4.227921743264589,4.5797163814715365,0.19859999883919954,16.108600015286356
934,scene0769_00,anms_4d,66,24,0.36363636363636365,0.030303030303030304,0.12121212121212122,5.320465401575794,3.9130744093366325,5.320465401575794,0.7934000459499657,15.91829996323213
935,scene0769_00,grid_round_robin,183,73,0.3989071038251366,0.13114754098360656,0.33879781420765026,2.8218686035373994,7.895108041685723,7.895108041685723,0.27930003125220537,20.41530003771186
935,scene0769_00,anms_4d,183,73,0.3989071038251366,0.1366120218579235,0.33879781420765026,1.5887130136434005,4.6485459439036845,4.6485459439036845,3.058500005863607,21.064999978989363
936,scene0769_00,grid_round_robin,134,52,0.3880597014925373,0.1417910447761194,0.34328358208955223,1.5882623390478041,6.783732986523869,6.783732986523869,0.2677000011317432,19.1810000105761
936,scene0769_00,anms_4d,134,49,0.3656716417910448,0.13432835820895522,0.3283582089552239,3.9960900676270454,1.2989482840296946,3.9960900676270454,1.6218999517150223,18.605099990963936
937,scene0769_00,grid_round_robin,209,89,0.4258373205741627,0.07655502392344497,0.20574162679425836,1.662036582484852,2.9733952668706496,2.9733952668706496,0.30559999868273735,23.58440001262352
937,scene0769_00,anms_4d,209,87,0.41626794258373206,0.07655502392344497,0.215311004784689,1.662365526595536,2.9481562758398847,2.9481562758398847,2.657500037457794,24.79739999398589
