index,scene_id,method,matches,inliers,inlier_ratio,epi_precision_1px,epi_precision_3px,rotation_error_deg,translation_error_deg,pose_error_deg,selection_ms,pose_ms
392,0015_0,anms_4d,401,192,0.47880299251870323,0.4837905236907731,0.9102244389027432,0.6528848283439339,0.6169893980022089,0.6528848283439339,6.57100003445521,55.89040002087131
393,0015_0,grid_round_robin,477,260,0.5450733752620545,0.5471698113207547,0.9790356394129979,4.619975210521627,9.889898454551318,9.889898454551318,0.4857999738305807,48.97310002706945
393,0015_0,anms_4d,477,259,0.5429769392033543,0.5345911949685535,0.9685534591194969,4.063198994895178,8.690873306046898,8.690873306046898,7.563699968159199,47.16700001154095
394,0015_0,grid_round_robin,77,34,0.44155844155844154,0.45454545454545453,0.8831168831168831,17.774970017728347,22.06196972022419,22.06196972022419,0.18560001626610756,18.058700021356344
394,0015_0,anms_4d,77,34,0.44155844155844154,0.44155844155844154,0.8831168831168831,14.02154461789084,20.666456364836744,20.666456364836744,1.1188999633304775,20.50270000472665
395,0015_0,grid_round_robin,688,453,0.6584302325581395,0.6569767441860465,0.9665697674418605,0.454015654119847,1.7537961952230092,1.7537961952230092,0.7396999862976372,36.93000000203028
395,0015_0,anms_4d,688,457,0.6642441860465116,0.6584302325581395,0.9651162790697675,0.4781594292803588,1.8245763622280757,1.8245763622280757,12.599000008776784,25.057799997739494
396,0015_0,grid_round_robin,825,529,0.6412121212121212,0.6303030303030303,0.9575757575757575,0.36475133449497116,1.2676001260240943,1.2676001260240943,0.729600025806576,37.10119996685535
396,0015_0,anms_4d,825,526,0.6375757575757576,0.623030303030303,0.9503030303030303,0.5050912034079205,1.7423030360311826,1.7423030360311826,15.646099986042827,42.527300014626235
397,0015_0,grid_round_robin,292,147,0.5034246575342466,0.5171232876712328,0.910958904109589,0.38285191889530257,0.7120769746551843,0.7120769746551843,0.35390001721680164,34.79979996336624
397,0015_0,anms_4d,292,142,0.4863013698630137,0.4897260273972603,0.9143835616438356,3.7695884363981276,7.4996234797611585,7.4996234797611585,4.408899985719472,34.54779996536672
398,0015_0,grid_round_robin,789,371,0.47021546261089986,0.41191381495564006,0.8960709759188846,0.6530887399440835,1.6459365693291268,1.6459365693291268,0.5720999906770885,76.93450001534075
398,0015_0,anms_4d,789,356,0.4512040557667934,0.40811153358681873,0.8871989860583016,0.37715827086022813,0.9446263544229673,0.9446263544229673,19.703500031027943,71.80269999662414
399,0015_0,grid_round_robin,411,218,0.5304136253041363,0.5304136253041363,0.9416058394160584,0.7509199442164092,1.2558675382717313,1.2558675382717313,0.3598000039346516,33.34680001717061
399,0015_0,anms_4d,411,217,0.5279805352798054,0.5328467153284672,0.9318734793187348,0.22303131703287288,0.3342196642059938,0.3342196642059938,6.7078000283800066,35.61810002429411
400,0015_0,grid_round_robin,327,187,0.5718654434250765,0.4434250764525994,0.8807339449541285,1.2893087098690033,2.945094900055084,2.945094900055084,0.44919998617842793,26.44339995458722
400,0015_0,anms_4d,327,182,0.5565749235474006,0.44954128440366975,0.8746177370030581,0.8170561667339435,1.9920219517017252,1.9920219517017252,5.350399995222688,27.35930000199005
401,0015_0,grid_round_robin,458,249,0.5436681222707423,0.5327510917030568,0.9410480349344978,0.07330378164163778,0.15042436902104786,0.15042436902104786,0.5388999707065523,38.072000024840236
401,0015_0,anms_4d,458,250,0.5458515283842795,0.5262008733624454,0.9344978165938864,0.07645054709879047,0.19447563700481188,0.19447563700481188,7.099299982655793,24.958199996035546
402,0015_0,grid_round_robin,817,514,0.6291309669522643,0.5850673194614443,0.9314565483476133,1.2201877460352757,2.837180849490598,2.837180849490598,0.6368000176735222,35.24620004463941
402,0015_0,anms_4d,817,500,0.6119951040391677,0.5716034271725826,0.9228886168910648,1.5830709863620096,3.6831070823672385,3.6831070823672385,16.022499999962747,47.805000038351864
403,0015_0,grid_round_robin,960,619,0.6447916666666667,0.5291666666666667,0.9052083333333333,0.8050631236556718,1.2981856557266225,1.2981856557266225,0.6677000201307237,29.416100005619228
403,0015_0,anms_4d,960,612,0.6375,0.5270833333333333,0.9,0.845852577614977,1.364135110317622,1.364135110317622,20.408299984410405,41.21120000490919
404,0015_0,grid_round_robin,449,230,0.512249443207127,0.45434298440979953,0.8864142538975501,3.733480528771183,7.757617995376145,7.757617995376145,0.4425999941304326,47.508499992545694
404,0015_0,anms_4d,449,230,0.512249443207127,0.44988864142538976,0.8864142538975501,4.377294098788515,9.11993479265475,9.11993479265475,6.908299983479083,42.62590000871569
405,0015_0,grid_round_robin,458,240,0.5240174672489083,0.5218340611353712,0.982532751091703,0.3215606290357116,0.7649839053421436,0.7649839053421436,0.438000017311424,40.443899983074516
405,0015_0,anms_4d,458,241,0.5262008733624454,0.5152838427947598,0.980349344978166,0.4675748123985193,0.999885554352145,0.999885554352145,7.136199972592294,42.991099995560944
406,0015_0,grid_round_robin,368,174,0.47282608695652173,0.48097826086956524,0.9184782608695652,1.4431279248652094,1.5340848993039842,1.5340848993039842,0.3619999624788761,38.84200000902638
406,0015_0,anms_4d,368,176,0.4782608695652174,0.47554347826086957,0.8994565217391305,2.328273377820741,2.8919360475136107,2.8919360475136107,5.508899979759008,36.51389997685328
407,0015_0,grid_round_robin,567,385,0.6790123456790124,0.6349206349206349,0.9470899470899471,0.16516755591136878,0.34797421285912544,0.34797421285912544,0.534999999217689,26.15779999177903
407,0015_0,anms_4d,567,377,0.6649029982363316,0.6172839506172839,0.9294532627865961,0.15239029438370078,0.3259535881113911,0.3259535881113911,10.76380000449717,26.70599997509271
408,0015_0,grid_round_robin,402,215,0.5348258706467661,0.5398009950248757,0.8930348258706468,0.0669180124560883,0.1947634259158279,0.1947634259158279,0.4110000445507467,30.662600009236485
408,0015_0,anms_4d,402,211,0.5248756218905473,0.5298507462686567,0.8880597014925373,0.07543148595695695,0.18874898660388345,0.18874898660388345,6.045099988114089,28.062800003681332
409,0015_0,grid_round_robin,494,209,0.4230769230769231,0.46153846153846156,0.9251012145748988,5.334586034173683,50.36348797323261,50.36348797323261,0.49239996587857604,50.62150000594556
409,0015_0,anms_4d,494,220,0.44534412955465585,0.4534412955465587,0.9149797570850202,1.9640213275434293,8.241933686103327,8.241933686103327,7.825000036973506,48.92230004770681
410,0015_0,grid_round_robin,347,198,0.5706051873198847,0.553314121037464,0.9221902017291066,1.0944772137064764,1.404984548619924,1.404984548619924,0.4028999828733504,22.486800036858767
410,0015_0,anms_4d,347,196,0.5648414985590778,0.5504322766570605,0.9164265129682997,1.896902763731926,2.627302559090798,2.627302559090798,10.322600021027029,21.3645999901928
411,0015_0,grid_round_robin,632,364,0.5759493670886076,0.5031645569620253,0.9287974683544303,1.0042345272350885,1.1997716940958982,1.1997716940958982,0.4931000294163823,32.95570000773296
411,0015_0,anms_4d,632,355,0.5617088607594937,0.49683544303797467,0.9224683544303798,0.9524409146204476,1.2056877131891703,1.2056877131891703,11.40240003587678,41.02529998635873
412,0015_0,grid_round_robin,821,515,0.6272838002436053,0.5602923264311814,0.9488428745432399,1.1731746579767623,3.0515912475896885,3.0515912475896885,0.702100049238652,44.50420005014166
412,0015_0,anms_4d,821,506,0.6163215590742996,0.5517661388550548,0.9451887941534713,1.1871707342102351,3.0810617780185936,3.0810617780185936,16.232000023592263,37.00490004848689
413,0015_0,grid_round_robin,554,371,0.6696750902527075,0.628158844765343,0.9602888086642599,0.38197763062808027,0.6215009935309899,0.6215009935309899,0.5007999716326594,26.710800011642277
413,0015_0,anms_4d,554,363,0.6552346570397112,0.6137184115523465,0.9548736462093863,0.6418089515020238,1.0247461813398948,1.0247461813398948,9.429200028534979,22.56349998060614
414,0015_0,grid_round_robin,417,210,0.5035971223021583,0.4844124700239808,0.8968824940047961,1.617761144382333,2.37868703710646,2.37868703710646,0.4486000398173928,35.551699984353036
414,0015_0,anms_4d,417,202,0.4844124700239808,0.47721822541966424,0.8896882494004796,1.5958824839673276,2.4064359478449604,2.4064359478449604,6.955799995921552,35.05300002871081
415,0015_0,grid_round_robin,320,176,0.55,0.49375,0.85,1.637609582378617,0.8065486035828089,1.637609582378617,0.354600022546947,26.78459999151528
415,0015_0,anms_4d,320,175,0.546875,0.490625,0.84375,1.6132041873048903,0.792892074020871,1.6132041873048903,4.660399979911745,26.733000006061047
416,0015_0,grid_round_robin,293,146,0.49829351535836175,0.552901023890785,0.9351535836177475,0.9639063800346598,0.9900718603902448,0.9900718603902448,0.2901999978348613,32.48689998872578
416,0015_0,anms_4d,293,145,0.4948805460750853,0.5631399317406144,0.9419795221843004,0.6688824168526117,0.6345632046165232,0.6688824168526117,4.102300037629902,40.71430000476539
417,0015_0,grid_round_robin,308,204,0.6623376623376623,0.5844155844155844,0.9415584415584416,0.47360399877205156,0.18719659317420306,0.47360399877205156,0.41909998981282115,17.208500008564442
417,0015_0,anms_4d,308,194,0.6298701298701299,0.5616883116883117,0.922077922077922,0.9322873100012892,0.3704892550824692,0.9322873100012892,6.381500046700239,23.92970002256334
418,0015_0,grid_round_robin,533,337,0.6322701688555347,0.5984990619136961,0.926829268292683,0.2903012427159014,0.33617549543638336,0.33617549543638336,0.491499959025532,37.599700037389994
418,0015_0,anms_4d,533,328,0.6153846153846154,0.5984990619136961,0.9193245778611632,0.20916572624215443,0.13388456091563378,0.20916572624215443,9.100300027057528,24.108999990858138
419,0015_0,grid_round_robin,606,336,0.5544554455445545,0.5066006600660066,0.8943894389438944,0.6411835863246087,0.4149524980595662,0.6411835863246087,0.7928000413812697,49.401800031773746
419,0015_0,anms_4d,606,337,0.5561056105610561,0.5033003300330033,0.8861386138613861,0.3064835408162948,0.16239909536513855,0.3064835408162948,10.94469998497516,45.469800010323524
420,0015_0,grid_round_robin,41,14,0.34146341463414637,0.0,0.0,12.80664929146241,7.808402374634418,12.80664929146241,0.16379996668547392,17.79860001988709
420,0015_0,anms_4d,41,14,0.34146341463414637,0.0,0.0,27.22290353747254,27.003664110471142,27.22290353747254,0.547999981790781,15.287799993529916
421,0015_0,grid_round_robin,472,266,0.5635593220338984,0.5529661016949152,0.9152542372881356,0.33714771691612666,0.7692456440094773,0.7692456440094773,0.44159998651593924,26.457500003743917
421,0015_0,anms_4d,472,262,0.5550847457627118,0.5508474576271186,0.9088983050847458,0.08875128725326537,0.24744733441812736,0.24744733441812736,7.989499950781465,35.02529999241233
422,0015_0,grid_round_robin,522,282,0.5402298850574713,0.524904214559387,0.9061302681992337,0.2993986541165655,0.690513328825874,0.690513328825874,0.5475000361911952,42.90529998252168
422,0015_0,anms_4d,522,271,0.5191570881226054,0.5114942528735632,0.89272030651341,0.10709636299461692,0.2062863414176782,0.2062863414176782,8.837500005029142,58.4478999953717
423,0015_0,grid_round_robin,140,71,0.5071428571428571,0.4857142857142857,0.75,0.6679250937301082,0.49534492446412876,0.6679250937301082,0.28229999588802457,17.71839999128133
423,0015_0,anms_4d,140,67,0.4785714285714286,0.4714285714285714,0.7357142857142858,2.545126115936339,1.3507326010965568,2.545126115936339,1.8572999979369342,18.117400002665818
424,0015_0,grid_round_robin,481,285,0.5925155925155925,0.5717255717255717,0.9376299376299376,3.41634882952462,8.360000553344827,8.360000553344827,0.6543999770656228,26.521700026933104
424,0015_0,anms_4d,481,279,0.58004158004158,0.5654885654885655,0.9376299376299376,0.10764397904455189,0.18865847899558347,0.18865847899558347,7.795300043653697,33.37109996937215
425,0015_0,grid_round_robin,493,294,0.5963488843813387,0.563894523326572,0.9391480730223124,0.24058608697422554,0.9098567786018739,0.9098567786018739,0.4453000146895647,34.29569996660575
425,0015_0,anms_4d,493,291,0.59026369168357,0.5578093306288032,0.922920892494929,0.31216089263469493,1.2169049557921852,1.2169049557921852,7.929700019303709,44.78300001937896
426,0015_0,grid_round_robin,540,317,0.587037037037037,0.5666666666666667,0.912962962962963,1.5167258541116493,2.485084252674991,2.485084252674991,0.4705999745056033,35.3583000251092
426,0015_0,anms_4d,540,309,0.5722222222222222,0.5537037037037037,0.8981481481481481,1.610737420107356,2.6364495222798627,2.6364495222798627,12.073900026734918,31.20290004881099
427,0015_0,grid_round_robin,390,185,0.47435897435897434,0.3871794871794872,0.8358974358974359,5.285557393296016,8.59722769185949,8.59722769185949,0.44929998693987727,41.55580000951886
427,0015_0,anms_4d,390,187,0.4794871794871795,0.36923076923076925,0.8205128205128205,6.8618659876244354,10.92887153149948,10.92887153149948,5.781400017440319,40.367000037804246
428,0015_0,grid_round_robin,773,502,0.6494178525226391,0.6015523932729625,0.9495472186287193,1.9072863744934423,3.2421570828599457,3.2421570828599457,0.6098999874666333,45.456099964212626
428,0015_0,anms_4d,773,495,0.6403622250970246,0.5847347994825356,0.9353169469598965,0.20700693638916726,0.3791410444347385,0.3791410444347385,14.936399995349348,31.06770000886172
429,0015_0,grid_round_robin,462,242,0.5238095238095238,0.5411255411255411,0.9437229437229437,0.4390187426685507,0.8643421005177944,0.8643421005177944,0.5418999935500324,35.14950000680983
429,0015_0,anms_4d,462,244,0.5281385281385281,0.5411255411255411,0.9415584415584416,0.963965361207744,0.7690161843227517,0.963965361207744,7.496600039303303,33.33270002622157
430,0015_0,grid_round_robin,445,231,0.5191011235955056,0.48764044943820223,0.9146067415730337,0.9923037352113359,1.9033716854721785,1.9033716854721785,0.4692000220529735,43.34160004509613
430,0015_0,anms_4d,445,230,0.5168539325842697,0.4853932584269663,0.9101123595505618,0.24234537468736822,0.6396290700898766,0.6396290700898766,7.284100051037967,47.48890001792461
431,0015_0,grid_round_robin,447,290,0.6487695749440716,0.6510067114093959,0.9395973154362416,0.8991861906229083,1.9159504164559342,1.9159504164559342,0.4564999835565686,14.902700029779226
431,0015_0,anms_4d,447,278,0.6219239373601789,0.6353467561521253,0.9373601789709173,1.2511423639462256,2.524728061214861,2.524728061214861,7.247600005939603,17.26659998530522
432,0015_0,grid_round_robin,480,309,0.64375,0.6291666666666667,0.9375,0.27629644269264747,0.16680055882645645,0.27629644269264747,0.46939996536821127,19.538699998520315
432,0015_0,anms_4d,480,308,0.6416666666666667,0.6291666666666667,0.9333333333333333,0.17582480955176322,0.03531502164213288,0.17582480955176322,7.59019999532029,19.335600023623556
433,0015_0,grid_round_robin,505,240,0.4752475247524752,0.4891089108910891,0.9247524752475248,0.14767340221364325,0.7486170313839955,0.7486170313839955,0.5254000425338745,40.685700019821525
433,0015_0,anms_4d,505,239,0.47326732673267324,0.48118811881188117,0.9128712871287129,0.8883031265409335,0.18108292163573048,0.8883031265409335,8.324499998707324,44.67800003476441
434,0015_0,grid_round_robin,225,136,0.6044444444444445,0.5822222222222222,0.96,0.9821740805162569,0.5326467740048471,0.9821740805162569,0.29090000316500664,13.624500017613173
434,0015_0,anms_4d,225,135,0.6,0.5955555555555555,0.9555555555555556,0.6778581861075724,0.4160368134868851,0.6778581861075724,3.3917000400833786,13.09449999826029
435,0015_0,grid_round_robin,238,140,0.5882352941176471,0.592436974789916,0.9159663865546218,0.337618868573944,2.1476680048459253,2.1476680048459253,0.2950999769382179,17.15379999950528
435,0015_0,anms_4d,238,141,0.592436974789916,0.5966386554621849,0.9117647058823529,0.26834572340295115,1.671640680840636,1.671640680840636,3.574599977582693,17.37339998362586
436,0015_0,grid_round_robin,425,225,0.5294117647058824,0.5247058823529411,0.9176470588235294,4.032654183745747,1.4220402435209372,4.032654183745747,0.42239995673298836,29.425200016703457
436,0015_0,anms_4d,425,218,0.5129411764705882,0.5035294117647059,0.9035294117647059,4.317614282105039,1.5691946094743774,4.317614282105039,6.446900020819157,33.548499981407076
437,0015_0,grid_round_robin,269,179,0.6654275092936803,0.6468401486988847,0.9256505576208178,1.3644081144283884,2.1300409454375098,2.1300409454375098,0.29799999902024865,11.126700032036752
437,0015_0,anms_4d,269,181,0.6728624535315985,0.6431226765799256,0.9256505576208178,0.8774625365621994,1.1737874725231556,1.1737874725231556,3.4943000064231455,13.143699965439737
438,0015_0,grid_round_robin,289,159,0.5501730103806228,0.5432525951557093,0.9792387543252595,0.634547771023017,8.814626820574642,8.814626820574642,0.38109999150037766,30.2440999657847
438,0015_0,anms_4d,289,151,0.5224913494809689,0.4982698961937716,0.9619377162629758,0.660355480706925,9.160411049947282,9.160411049947282,4.084200016222894,31.186100037302822
439,0015_0,grid_round_robin,495,290,0.5858585858585859,0.6161616161616161,0.9595959595959596,0.0840905373320043,0.1545422999075832,0.1545422999075832,0.5154000245966017,20.422799978405237
439,0015_0,anms_4d,495,283,0.5717171717171717,0.602020202020202,0.9474747474747475,0.2339172520903692,0.11772681620500683,0.2339172520903692,7.840400037821382,23.32650002790615
440,0015_0,grid_round_robin,486,289,0.5946502057613169,0.5370370370370371,0.9444444444444444,1.7593102039211674,7.0001820593116095,7.0001820593116095,0.4067999543622136,30.57760000228882
440,0015_0,anms_4d,486,292,0.6008230452674898,0.5370370370370371,0.948559670781893,0.7776111630722096,3.706021792035338,3.706021792035338,8.488499966915697,26.85129997553304
441,0015_0,grid_round_robin,442,278,0.6289592760180995,0.5723981900452488,0.9434389140271493,0.3000458506662409,0.2082848047527075,0.3000458506662409,0.4118000506423414,25.120900012552738
441,0015_0,anms_4d,442,261,0.5904977375565611,0.5542986425339367,0.920814479638009,0.09712320316317997,0.4039640677195096,0.4039640677195096,6.784800032619387,24.340600008144975
442,0015_0,grid_round_robin,294,127,0.43197278911564624,0.41496598639455784,0.8775510204081632,1.0362967273124524,1.0947615537483768,1.0947615537483768,0.3420999855734408,35.105699964333326
442,0015_0,anms_4d,294,128,0.43537414965986393,0.41496598639455784,0.8673469387755102,1.1368500855080927,1.1610015440987302,1.1610015440987302,4.361200029961765,27.80359995085746
443,0015_0,grid_round_robin,554,337,0.6083032490974729,0.6119133574007221,0.9530685920577617,0.24035364487777536,0.6513781645589152,0.6513781645589152,0.5115999956615269,38.37349999230355
443,0015_0,anms_4d,554,329,0.5938628158844765,0.6101083032490975,0.9512635379061372,0.5064758469025488,1.4954124069597334,1.4954124069597334,9.353100031148642,38.30870002275333
444,0015_0,grid_round_robin,833,635,0.7623049219687875,0.6446578631452581,0.9675870348139256,1.151517724777714,1.139107410799071,1.151517724777714,0.6698999786749482,28.66299997549504
444,0015_0,anms_4d,833,625,0.7503001200480192,0.6398559423769508,0.9663865546218487,1.221211583202765,1.189143114076826,1.221211583202765,15.896699973382056,24.27749999333173
445,0015_0,grid_round_robin,467,258,0.5524625267665952,0.5438972162740899,0.9314775160599572,2.010960631501916,6.248070285706768,6.248070285706768,0.8116000099107623,46.93089995998889
445,0015_0,anms_4d,467,251,0.5374732334047109,0.5246252676659529,0.9186295503211992,1.7428144383237067,5.344738319106724,5.344738319106724,7.337799994274974,43.92849997384474
446,0015_0,grid_round_robin,499,312,0.625250501002004,0.5571142284569138,0.9458917835671342,1.0869057652766911,1.6287239108149716,1.6287239108149716,0.5016999784857035,25.559799978509545
446,0015_0,anms_4d,499,312,0.625250501002004,0.5531062124248497,0.935871743486974,1.0311904632266649,1.5534944059503677,1.5534944059503677,8.476699993479997,23.087200010195374
447,0015_0,grid_round_robin,729,421,0.5775034293552812,0.578875171467764,0.9355281207133059,0.057579152720291495,0.12215175388296697,0.12215175388296697,0.6619999767281115,43.33570000017062
447,0015_0,anms_4d,729,421,0.5775034293552812,0.578875171467764,0.9286694101508917,0.05714647560402918,0.11704969266235313,0.11704969266235313,14.520700031425804,43.42880001058802
448,0015_0,grid_round_robin,284,150,0.528169014084507,0.5211267605633803,0.9049295774647887,0.6989711317409018,0.8060234971735509,0.8060234971735509,0.3084999625571072,26.645699981600046
448,0015_0,anms_4d,284,157,0.5528169014084507,0.5316901408450704,0.9014084507042254,0.8253201094515049,0.8504296600006787,0.8504296600006787,4.042799992021173,23.822999966796488
449,0015_0,grid_round_robin,697,451,0.6470588235294118,0.624103299856528,0.9799139167862266,0.5586049653100701,1.2973694039121133,1.2973694039121133,0.5745000089518726,35.05890001542866
449,0015_0,anms_4d,697,441,0.6327116212338594,0.6197991391678622,0.96987087517934,0.5132336754744947,1.1861910834618195,1.1861910834618195,12.561500014271587,39.71879999153316
450,0015_0,grid_round_robin,478,222,0.46443514644351463,0.4602510460251046,0.9121338912133892,1.3345753621373717,3.788960688222495,3.788960688222495,0.40010001976042986,45.43030000058934
450,0015_0,anms_4d,478,220,0.4602510460251046,0.4497907949790795,0.9016736401673641,1.6408522905045504,5.098304956211495,5.098304956211495,7.651299994904548,46.67509999126196
451,0015_0,grid_round_robin,750,510,0.68,0.6653333333333333,0.9626666666666667,0.049850487318360184,0.3901436115264151,0.3901436115264151,0.5955999949947,26.991299993824214
451,0015_0,anms_4d,750,507,0.676,0.6626666666666666,0.964,0.041441009367255865,0.393476643155902,0.393476643155902,14.531299995724112,27.247299964074045
452,0015_0,grid_round_robin,394,189,0.4796954314720812,0.48223350253807107,0.9111675126903553,2.5417105768997734,5.317898556647737,5.317898556647737,0.4044999950565398,35.97170003922656
452,0015_0,anms_4d,394,190,0.48223350253807107,0.4847715736040609,0.9010152284263959,2.5604198946518526,5.384681930669286,5.384681930669286,6.012799974996597,35.40420002536848
453,0015_0,grid_round_robin,117,51,0.4358974358974359,0.39316239316239315,0.717948717948718,0.7282054085132039,0.7956196879542039,0.7956196879542039,0.221800000872463,18.08150002034381
453,0015_0,anms_4d,117,50,0.42735042735042733,0.38461538461538464,0.7008547008547008,1.76698149134115,2.0710544862457283,2.0710544862457283,1.5118999872356653,18.064400006551296
454,0015_0,grid_round_robin,275,139,0.5054545454545455,0.509090909090909,0.8872727272727273,2.5451213822449614,1.4702908342961043,2.5451213822449614,0.36559998989105225,30.417900008615106
454,0015_0,anms_4d,275,140,0.509090909090909,0.49818181818181817,0.8763636363636363,2.0566074735343847,1.35991937820333,2.0566074735343847,9.430999984033406,28.186299954541028
455,0015_0,grid_round_robin,314,153,0.4872611464968153,0.445859872611465,0.9171974522292994,1.9406645372838827,11.335627479237782,11.335627479237782,0.37789996713399887,34.732400032225996
455,0015_0,anms_4d,314,149,0.4745222929936306,0.4426751592356688,0.8980891719745223,1.9420605094578611,11.00025621434545,11.00025621434545,4.684499988798052,34.105699975043535
456,0015_0,grid_round_robin,692,386,0.5578034682080925,0.5390173410404624,0.9436416184971098,0.09217233459628701,0.9020053922549575,0.9020053922549575,0.5592000088654459,44.98610005248338
456,0015_0,anms_4d,692,374,0.5404624277456648,0.5303468208092486,0.9393063583815029,0.10925093751957904,0.956864344066986,0.956864344066986,13.34040000801906,45.31910002697259
457,0015_0,grid_round_robin,73,36,0.4931506849315068,0.3835616438356164,0.7945205479452054,18.932747883847682,3.1963502843322082,18.932747883847682,0.18370000179857016,24.930000014137477
457,0015_0,anms_4d,73,33,0.4520547945205479,0.3561643835616438,0.7671232876712328,22.894606349539117,3.540937534276934,22.894606349539117,1.1097000096924603,18.33940000506118
458,0015_0,grid_round_robin,741,446,0.601889338731444,0.5897435897435898,0.941970310391363,1.7555347582315985,4.452144148345368,4.452144148345368,0.5874999915249646,43.19579998264089
458,0015_0,anms_4d,741,436,0.5883940620782726,0.5695006747638327,0.9284750337381916,1.173085940677329,2.9547251422070797,2.9547251422070797,13.498599990271032,65.5828999588266
459,0015_0,grid_round_robin,446,245,0.5493273542600897,0.5291479820627802,0.9103139013452914,0.7526756060828,0.5420884806447274,0.7526756060828,0.7663000142201781,29.19929998461157
459,0015_0,anms_4d,446,246,0.5515695067264574,0.5201793721973094,0.9035874439461884,0.7274850335913491,0.5308085651994281,0.7274850335913491,6.940999999642372,27.751299960073084
460,0015_0,grid_round_robin,251,127,0.5059760956175299,0.4900398406374502,0.8725099601593626,0.583738403677568,0.8588141250339454,0.8588141250339454,0.311699986923486,32.249499985482544
460,0015_0,anms_4d,251,127,0.5059760956175299,0.4900398406374502,0.8645418326693227,2.076484827021922,3.730984589337437,3.730984589337437,3.6358999786898494,29.188800021074712
461,0015_0,grid_round_robin,676,461,0.6819526627218935,0.650887573964497,0.9837278106508875,0.08639678142956692,0.16473920880436085,0.16473920880436085,0.527600001078099,25.45259997714311
461,0015_0,anms_4d,676,444,0.6568047337278107,0.6331360946745562,0.9822485207100592,0.08074429168983452,0.29571052743057297,0.29571052743057297,13.96700000623241,28.47509999992326
462,0015_0,grid_round_robin,447,263,0.5883668903803132,0.5794183445190156,0.941834451901566,0.8830604167235586,1.1425776380105883,1.1425776380105883,0.4493000451475382,23.165500024333596
462,0015_0,anms_4d,447,262,0.5861297539149888,0.5659955257270693,0.930648769574944,0.5955028894193753,0.9647653715990089,0.9647653715990089,7.1293999790214,25.276999978814274
463,0015_0,grid_round_robin,314,171,0.5445859872611465,0.5382165605095541,0.9331210191082803,1.6372521269580127,4.515927670801459,4.515927670801459,0.38300000596791506,21.51859999867156
463,0015_0,anms_4d,314,170,0.5414012738853503,0.5222929936305732,0.9171974522292994,1.7349744314946205,4.711206078587083,4.711206078587083,4.532999999355525,20.61810001032427
464,0015_0,grid_round_robin,488,270,0.5532786885245902,0.5327868852459017,0.9057377049180327,0.44033434563913626,1.4428945249851635,1.4428945249851635,0.5042999982833862,41.250300011597574
464,0015_0,anms_4d,488,260,0.5327868852459017,0.5286885245901639,0.8811475409836066,0.6661814037529366,2.1661116955083735,2.1661116955083735,8.099699974991381,40.22419999819249
465,0015_0,grid_round_robin,428,265,0.6191588785046729,0.6051401869158879,0.9509345794392523,0.7499285343516872,1.7336273376708162,1.7336273376708162,0.4881999921053648,22.670900041703135
465,0015_0,anms_4d,428,257,0.6004672897196262,0.602803738317757,0.9415887850467289,1.4327723580816754,2.831747389808549,2.831747389808549,6.8595000193454325,20.030399959068745
466,0015_0,grid_round_robin,643,443,0.6889580093312597,0.6594090202177294,0.926905132192846,0.33045198821977134,0.5768855581768707,0.5768855581768707,0.5344999954104424,18.750399991404265
466,0015_0,anms_4d,643,438,0.6811819595645412,0.6469673405909798,0.9222395023328149,0.09603733898366022,0.14340654054431598,0.14340654054431598,13.792900019325316,20.83300001686439
467,0015_0,grid_round_robin,503,261,0.5188866799204771,0.5029821073558648,0.904572564612326,0.3413293692884386,0.9404887693821531,0.9404887693821531,0.6614999729208648,53.19539998890832
467,0015_0,anms_4d,503,270,0.536779324055666,0.5009940357852882,0.8926441351888668,0.2411729213433523,0.602689609466026,0.602689609466026,8.423999999649823,39.118300017435104
468,0015_0,grid_round_robin,397,205,0.5163727959697733,0.5440806045340051,0.9370277078085643,1.1004002979412506,1.4559638298514939,1.4559638298514939,0.4045999958179891,47.17729997355491
468,0015_0,anms_4d,397,209,0.5264483627204031,0.5314861460957179,0.9345088161209067,2.6540179077415873,3.7167080058247626,3.7167080058247626,5.9772999957203865,39.343400043435395
469,0015_0,grid_round_robin,587,371,0.6320272572402045,0.5996592844974447,0.9165247018739353,0.23642828279452327,0.5381957794681675,0.5381957794681675,0.5366000114008784,24.402600014582276
469,0015_0,anms_4d,587,362,0.616695059625213,0.5911413969335605,0.909710391822828,0.23392869289077642,0.5146432421267928,0.5146432421267928,9.95330000296235,28.01690000342205
470,0015_0,grid_round_robin,682,399,0.5850439882697948,0.5,0.9428152492668622,1.2774206182104195,1.0672620067530467,1.2774206182104195,0.5587000050581992,46.163000050000846
470,0015_0,anms_4d,682,388,0.5689149560117303,0.4897360703812317,0.9354838709677419,1.2532188797993482,1.2149594463186875,1.2532188797993482,12.521199998445809,51.49579996941611
471,0015_0,grid_round_robin,430,283,0.6581395348837209,0.6046511627906976,0.9325581395348838,1.5064120571714643,1.5286045178531813,1.5286045178531813,0.4419999895617366,16.750500013586134
471,0015_0,anms_4d,430,273,0.6348837209302326,0.6023255813953489,0.9255813953488372,1.559719909662569,1.679799541264894,1.679799541264894,7.291499990969896,16.11959998263046
472,0015_0,grid_round_robin,480,262,0.5458333333333333,0.5291666666666667,0.9291666666666667,0.2224444308230628,0.5183662739980184,0.5183662739980184,0.4488999838940799,36.80160001385957
